SID,name,basin,season,time,time_naive,lat,lon,wind_knots,pres_hpa,era5_msl_hpa,era5_sst_c,era5_u10,era5_v10,era5_wind10_ms
2020306N15288,ETA,,2020,2020-11-03 06:00:00+00:00,2020-11-03 06:00:00,14.0,-82.9,130.0,922.0,987.07166,29.0649,0.5898224,-5.855487,10.622644
2020306N15288,ETA,,2020,2020-11-03 09:00:00+00:00,2020-11-03 09:00:00,13.77,-83.015,127.0,929.0,988.2038,29.070612,3.5259,-8.405415,9.696556
2020306N15288,ETA,,2020,2020-11-03 12:00:00+00:00,2020-11-03 12:00:00,13.6,-83.1,125.0,936.0,988.6206,29.034704,4.0408907,-5.8313656,11.590653
2020306N15288,ETA,,2020,2020-11-03 15:00:00+00:00,2020-11-03 15:00:00,13.6057,-83.1795,122.0,938.0,987.9817,28.978628,1.3588145,-7.311877,13.492315
2020306N15288,ETA,,2020,2020-11-03 18:00:00+00:00,2020-11-03 18:00:00,13.7,-83.3,120.0,940.0,989.1139,28.909195,3.3417034,-12.295534,14.083692
2020306N15288,ETA,,2020,2020-11-06 03:00:00+00:00,2020-11-06 03:00:00,16.5025,-87.7151,30.0,1004.0,1007.4999,28.966623,-2.5149903,-0.21665786,2.6270049
2020306N15288,ETA,,2020,2020-11-06 06:00:00+00:00,2020-11-06 06:00:00,16.7,-87.6,30.0,1004.0,1006.1955,29.004704,-0.7574103,2.1764495,2.432918
2020306N15288,ETA,,2020,2020-11-06 09:00:00+00:00,2020-11-06 09:00:00,16.8225,-87.5074,30.0,1004.0,1004.9674,28.989275,-1.6598908,-0.5514323,1.7699336
2020306N15288,ETA,,2020,2020-11-06 12:00:00+00:00,2020-11-06 12:00:00,16.9,-87.4,30.0,1004.0,1006.03424,28.984821,-3.548952,1.0706683,3.9021056
2020306N15288,ETA,,2020,2020-11-06 15:00:00+00:00,2020-11-06 15:00:00,16.9849,-87.2874,30.0,1004.0,1007.8947,28.96918,-3.055973,2.7130854,4.1423078
2020306N15288,ETA,,2020,2020-11-06 18:00:00+00:00,2020-11-06 18:00:00,17.1,-87.1,30.0,1004.0,1005.5016,28.995836,-4.6267085,-0.87420225,4.7969418
2020306N15288,ETA,,2020,2020-11-06 21:00:00+00:00,2020-11-06 21:00:00,17.2623,-86.8247,30.0,1003.0,1003.0457,29.01662,-5.1077223,-2.2872975,5.6537347
2020306N15288,ETA,,2020,2020-11-07 00:00:00+00:00,2020-11-07 00:00:00,17.5,-86.4,30.0,1002.0,1003.7259,28.760798,-2.5126984,-0.5586212,2.8663611
2020306N15288,ETA,,2020,2020-11-07 03:00:00+00:00,2020-11-07 03:00:00,17.8121,-85.8396,32.0,1001.0,1005.4182,28.721228,-5.1460805,-0.85798913,5.2191777
2020306N15288,ETA,,2020,2020-11-07 06:00:00+00:00,2020-11-07 06:00:00,18.2,-85.1,35.0,1001.0,1004.2342,28.740837,-7.7809143,-1.7107495,7.996178
2020306N15288,ETA,,2020,2020-11-07 09:00:00+00:00,2020-11-07 09:00:00,18.6504,-84.1804,40.0,999.0,1002.54156,28.747988,-5.5768833,-0.60587704,5.8196597
2020306N15288,ETA,,2020,2020-11-07 12:00:00+00:00,2020-11-07 12:00:00,19.1,-83.2,45.0,997.0,1004.3782,28.729742,-1.966709,2.423913,3.1480923
2020306N15288,ETA,,2020,2020-11-07 15:00:00+00:00,2020-11-07 15:00:00,19.4723,-82.3046,50.0,995.0,1004.8398,28.860636,1.7514528,-1.1861402,2.21555
2020306N15288,ETA,,2020,2020-11-07 18:00:00+00:00,2020-11-07 18:00:00,19.8,-81.5,55.0,994.0,1001.05536,28.969782,1.3280914,-1.930371,3.756557
2020306N15288,ETA,,2020,2020-11-07 21:00:00+00:00,2020-11-07 21:00:00,20.0998,-80.7747,55.0,992.0,998.1873,28.917141,4.159823,4.9941154,6.9596047
2020306N15288,ETA,,2020,2020-11-08 00:00:00+00:00,2020-11-08 00:00:00,20.4,-80.2,55.0,991.0,1000.0224,28.91978,-1.468103,-2.076178,4.843095
2020306N15288,ETA,,2020,2020-11-08 03:00:00+00:00,2020-11-08 03:00:00,20.7302,-79.8004,55.0,991.0,999.7721,29.050192,-1.7525964,7.785787,8.098585
2020306N15288,ETA,,2020,2020-11-08 06:00:00+00:00,2020-11-08 06:00:00,21.1,-79.5,55.0,991.0,998.5001,28.654352,-7.0418,7.1223845,10.6941595
2020306N15288,ETA,,2020,2020-11-08 15:00:00+00:00,2020-11-08 15:00:00,22.8766,-78.9925,52.0,993.0,999.865,28.01829,-3.836903,7.2854276,8.797835
2020306N15288,ETA,,2020,2020-11-08 18:00:00+00:00,2020-11-08 18:00:00,23.5,-79.2,55.0,993.0,998.03467,28.014313,-4.6863832,5.159381,6.9919004
2020306N15288,ETA,,2020,2020-11-08 21:00:00+00:00,2020-11-08 21:00:00,24.058,-79.5999,55.0,993.0,998.145,28.114845,-6.4743237,0.050343372,6.683207
2020306N15288,ETA,,2020,2020-11-09 00:00:00+00:00,2020-11-09 00:00:00,24.5,-80.1,55.0,993.0,999.92365,28.077007,-6.2396364,-0.48249513,6.4902983
2020306N15288,ETA,,2020,2020-11-09 03:00:00+00:00,2020-11-09 03:00:00,24.8268,-80.4698,55.0,993.0,999.82635,27.385145,-4.707826,4.7391243,6.9699116
2020306N15288,ETA,,2020,2020-11-09 04:00:00+00:00,2020-11-09 04:00:00,24.9,-80.7,55.0,993.0,999.5232,26.758688,-5.777141,4.0662713,7.3846374
2020306N15288,ETA,,2020,2020-11-09 06:00:00+00:00,2020-11-09 06:00:00,25.0,-81.4,55.0,992.0,998.6573,25.424664,-8.47233,-0.40430298,8.892812
2020306N15288,ETA,,2020,2020-11-09 09:00:00+00:00,2020-11-09 09:00:00,25.0347,-82.2391,52.0,992.0,998.393,26.679873,-8.611052,-2.6623125,9.037742
2020306N15288,ETA,,2020,2020-11-09 12:00:00+00:00,2020-11-09 12:00:00,24.9,-82.9,50.0,992.0,998.17847,27.245796,-3.1670513,0.43543825,4.044853
2020306N15288,ETA,,2020,2020-11-09 15:00:00+00:00,2020-11-09 15:00:00,24.6022,-83.5453,47.0,993.0,999.5466,27.431204,-2.4135134,-2.8758516,4.0880756
2020306N15288,ETA,,2020,2020-11-09 18:00:00+00:00,2020-11-09 18:00:00,24.2,-84.1,45.0,995.0,998.62787,28.050484,-0.968241,0.3164282,2.5309346
2020306N15288,ETA,,2020,2020-11-09 21:00:00+00:00,2020-11-09 21:00:00,23.7774,-84.6101,45.0,995.0,997.416,28.292368,3.82769,0.158655,4.447921
2020306N15288,ETA,,2020,2020-11-10 00:00:00+00:00,2020-11-10 00:00:00,23.4,-85.0,45.0,995.0,998.46497,28.468414,0.26969606,0.3538269,2.8872857
2020306N15288,ETA,,2020,2020-11-10 03:00:00+00:00,2020-11-10 03:00:00,23.1698,-85.2747,45.0,995.0,999.5674,28.544928,-1.863503,2.3705053,4.0358906
2020306N15288,ETA,,2020,2020-11-10 06:00:00+00:00,2020-11-10 06:00:00,23.0,-85.4,45.0,995.0,998.51624,28.476421,-1.1187683,4.277652,4.4262733
2020306N15288,ETA,,2020,2020-11-10 09:00:00+00:00,2020-11-10 09:00:00,22.7475,-85.3948,47.0,993.0,998.1231,28.410845,3.5629377,4.417309,5.8250923
2020306N15288,ETA,,2020,2020-11-10 12:00:00+00:00,2020-11-10 12:00:00,22.6,-85.3,50.0,992.0,998.50525,28.421148,1.792522,3.3958313,4.6575565
2020306N15288,ETA,,2020,2020-11-10 15:00:00+00:00,2020-11-10 15:00:00,22.6749,-85.2299,50.0,992.0,999.44086,28.400873,1.0129906,1.7537593,2.701981
2020306N15288,ETA,,2020,2020-11-10 18:00:00+00:00,2020-11-10 18:00:00,22.9,-85.1,50.0,992.0,998.3345,28.471891,0.7020789,3.1771095,4.244423
2020306N15288,ETA,,2020,2020-11-10 21:00:00+00:00,2020-11-10 21:00:00,23.1476,-84.865,52.0,991.0,997.0708,28.478243,1.3887671,6.0918903,6.6764607
2020306N15288,ETA,,2020,2020-11-11 00:00:00+00:00,2020-11-11 00:00:00,23.5,-84.6,55.0,990.0,996.171,28.303766,-2.8225677,3.2563386,4.624458
2020306N15288,ETA,,2020,2020-11-11 03:00:00+00:00,2020-11-11 03:00:00,23.9475,-84.3849,57.0,988.0,997.38086,28.240652,-3.8104737,4.030589,6.5228567
2020306N15288,ETA,,2020,2020-11-11 06:00:00+00:00,2020-11-11 06:00:00,24.5,-84.2,60.0,987.0,996.3501,27.994976,-3.453479,2.1845336,4.544605
2020306N15288,ETA,,2020,2020-11-11 09:00:00+00:00,2020-11-11 09:00:00,25.15,-84.035,62.0,985.0,994.15936,27.149864,0.7699041,5.5279026,6.943628
2020306N15288,ETA,,2020,2020-11-11 12:00:00+00:00,2020-11-11 12:00:00,25.8,-83.9,65.0,983.0,993.3913,27.068806,-1.1334937,0.7843933,7.7167573
2020306N15288,ETA,,2020,2020-11-11 15:00:00+00:00,2020-11-11 15:00:00,26.315,-83.7922,62.0,986.0,995.99677,26.869272,-1.5026343,2.832517,6.682532
2020306N15288,ETA,,2020,2020-11-11 18:00:00+00:00,2020-11-11 18:00:00,26.8,-83.7,60.0,990.0,996.49005,26.692595,1.472912,6.227175,7.4472756
2020306N15288,ETA,,2020,2020-11-11 21:00:00+00:00,2020-11-11 21:00:00,27.365,-83.6074,57.0,991.0,996.9802,26.501598,2.304861,4.7240624,6.6819735
2020306N15288,ETA,,2020,2020-11-12 00:00:00+00:00,2020-11-12 00:00:00,27.9,-83.5,55.0,992.0,998.0459,25.966267,-2.1730683,-0.33935243,4.724054
2020306N15288,ETA,,2020,2020-11-12 03:00:00+00:00,2020-11-12 03:00:00,28.3108,-83.3802,52.0,993.0,1001.02893,25.029703,-2.603453,4.0117884,5.605037
2020306N15288,ETA,,2020,2020-11-12 06:00:00+00:00,2020-11-12 06:00:00,28.7,-83.2,50.0,994.0,1001.95184,24.195406,-2.2496283,6.1002784,7.0540643
2020309N14245,ODALYS,EP,2020,2020-11-03 18:00:00+00:00,2020-11-03 18:00:00,13.7,-115.5,35.0,1006.0,1008.96716,28.575642,0.45760193,11.146536,11.18061
2020309N14245,ODALYS,EP,2020,2020-11-03 21:00:00+00:00,2020-11-03 21:00:00,14.0452,-116.085,35.0,1006.0,1006.65393,28.48046,1.5262302,12.838676,12.98716
2020309N14245,ODALYS,EP,2020,2020-11-04 00:00:00+00:00,2020-11-04 00:00:00,14.4,-116.7,35.0,1006.0,1004.5478,28.4586,1.3912305,11.081058,11.189705
2020309N14245,ODALYS,EP,2020,2020-11-04 03:00:00+00:00,2020-11-04 03:00:00,14.7775,-117.358,35.0,1005.0,1005.5614,28.168736,-0.5554778,10.016479,10.043711
2020309N14245,ODALYS,EP,2020,2020-11-04 06:00:00+00:00,2020-11-04 06:00:00,15.2,-118.0,35.0,1005.0,1006.486,27.799616,-1.6658051,9.484103,9.6640215
2020309N14245,ODALYS,EP,2020,2020-11-04 09:00:00+00:00,2020-11-04 09:00:00,15.6847,-118.558,37.0,1004.0,1005.4578,27.596954,-2.5649917,8.763474,9.215516
2020309N14245,ODALYS,EP,2020,2020-11-04 12:00:00+00:00,2020-11-04 12:00:00,16.2,-119.1,40.0,1003.0,1003.77655,27.732935,0.39367127,10.117879,10.178257
2020309N14245,ODALYS,EP,2020,2020-11-04 15:00:00+00:00,2020-11-04 15:00:00,16.7376,-119.715,40.0,1002.0,1004.9848,27.213022,0.72908807,9.251806,9.294082
2020309N14245,ODALYS,EP,2020,2020-11-04 18:00:00+00:00,2020-11-04 18:00:00,17.2,-120.3,40.0,1002.0,1005.72095,26.822428,0.1631073,7.6231747,7.690667
2020309N14245,ODALYS,EP,2020,2020-11-04 21:00:00+00:00,2020-11-04 21:00:00,17.5023,-120.788,42.0,1001.0,1003.32,26.809189,-0.69574296,9.599771,9.633179
2020309N14245,ODALYS,EP,2020,2020-11-05 00:00:00+00:00,2020-11-05 00:00:00,17.7,-121.2,45.0,1000.0,1003.1408,26.831755,-3.3028834,7.518105,8.394117
2020309N14245,ODALYS,EP,2020,2020-11-05 03:00:00+00:00,2020-11-05 03:00:00,17.8649,-121.573,45.0,1000.0,1004.9427,26.54347,-3.3168979,8.45456,9.271239
2020309N14245,ODALYS,EP,2020,2020-11-05 06:00:00+00:00,2020-11-05 06:00:00,18.0,-121.9,45.0,1000.0,1006.9785,26.21441,-3.7618775,10.748098,11.387672
2020309N14245,ODALYS,EP,2020,2020-11-05 09:00:00+00:00,2020-11-05 09:00:00,18.1499,-122.2,42.0,1000.0,1007.3602,25.853302,-2.6998053,11.116133,11.55317
2020309N14245,ODALYS,EP,2020,2020-11-05 12:00:00+00:00,2020-11-05 12:00:00,18.3,-122.5,40.0,1001.0,1007.08466,25.534723,-6.8467894,7.2527986,10.012512
2020309N14245,ODALYS,EP,2020,2020-11-05 15:00:00+00:00,2020-11-05 15:00:00,18.4724,-122.835,37.0,1001.0,1008.56213,25.435837,-6.404584,6.3386974,9.0628195
2020309N14245,ODALYS,EP,2020,2020-11-05 18:00:00+00:00,2020-11-05 18:00:00,18.6,-123.2,35.0,1002.0,1009.6287,25.647964,-5.405483,5.858006,8.070755
2020309N14245,ODALYS,EP,2020,2020-11-05 21:00:00+00:00,2020-11-05 21:00:00,18.63,-123.6,32.0,1003.0,1007.88776,26.07063,-3.8803232,4.621352,6.1488523
2020309N14245,ODALYS,EP,2020,2020-11-06 00:00:00+00:00,2020-11-06 00:00:00,18.6,-124.0,30.0,1005.0,1006.5477,26.07193,-4.422244,1.5068696,4.691115
2020309N14245,ODALYS,EP,2020,2020-11-06 03:00:00+00:00,2020-11-06 03:00:00,18.5799,-124.357,30.0,1005.0,1007.57794,26.030983,-4.760054,-0.08201196,5.3281446
2020309N14245,ODALYS,EP,2020,2020-11-06 06:00:00+00:00,2020-11-06 06:00:00,18.5,-124.7,30.0,1005.0,1008.8895,25.821148,-5.241824,0.1659027,5.428748
2020309N14245,ODALYS,EP,2020,2020-11-06 09:00:00+00:00,2020-11-06 09:00:00,18.33,-125.058,30.0,1005.0,1008.146,25.993784,-3.5746186,-0.39470708,3.9151995
2020309N14245,ODALYS,EP,2020,2020-11-06 12:00:00+00:00,2020-11-06 12:00:00,18.1,-125.4,30.0,1006.0,1006.9359,26.098532,-3.5665302,0.7316058,4.1012616
2020309N14245,ODALYS,EP,2020,2020-11-06 15:00:00+00:00,2020-11-06 15:00:00,17.865,-125.73,27.0,1007.0,1007.96545,26.198938,-2.7828338,0.4264585,2.9263926
2020309N14245,ODALYS,EP,2020,2020-11-06 18:00:00+00:00,2020-11-06 18:00:00,17.6,-126.0,25.0,1008.0,1009.0738,26.295368,-1.4272553,-0.31670228,1.5027633
2020309N14245,ODALYS,EP,2020,2020-11-06 21:00:00+00:00,2020-11-06 21:00:00,17.3074,-126.165,25.0,1008.0,1007.5267,26.192291,1.3020314,-1.4891909,2.6779637
2020309N14245,ODALYS,EP,2020,2020-11-07 00:00:00+00:00,2020-11-07 00:00:00,17.0,-126.3,25.0,1008.0,1006.4514,26.187359,0.7435516,-1.3017852,1.6255708
2020309N14245,ODALYS,EP,2020,2020-11-07 03:00:00+00:00,2020-11-07 03:00:00,16.685,-126.485,25.0,1008.0,1007.7698,26.369148,-0.657921,-3.4298546,3.7814047
2020309N14245,ODALYS,EP,2020,2020-11-07 06:00:00+00:00,2020-11-07 06:00:00,16.4,-126.7,25.0,1008.0,1008.8559,26.53689,-2.7850158,-3.9132495,4.8854175
2020309N14245,ODALYS,EP,2020,2020-11-07 09:00:00+00:00,2020-11-07 09:00:00,16.185,-126.942,25.0,1008.0,1008.2522,26.66793,-3.5386949,-3.7071595,5.280792
2020309N14245,ODALYS,EP,2020,2020-11-07 12:00:00+00:00,2020-11-07 12:00:00,16.0,-127.2,25.0,1008.0,1007.05536,26.63853,-2.672217,-2.807181,4.0485272
2020309N14245,ODALYS,EP,2020,2020-11-07 15:00:00+00:00,2020-11-07 15:00:00,15.805,-127.453,22.0,1008.0,1008.0353,26.626116,-4.089621,-4.232293,5.9798074
2020309N14245,ODALYS,EP,2020,2020-11-07 18:00:00+00:00,2020-11-07 18:00:00,15.6,-127.7,20.0,1009.0,1009.5819,26.716383,-5.5625725,-2.7350194,6.2893796
2020312N10131,ETAU,WP,2020,2020-11-06 18:00:00+00:00,2020-11-06 18:00:00,10.675,129.375,15.0,1009.0,1007.2016,30.13438,-4.760605,-2.515677,5.4130173
2020312N10131,ETAU,WP,2020,2020-11-06 21:00:00+00:00,2020-11-06 21:00:00,10.9476,128.546,15.0,1009.0,1007.2846,30.018553,-5.9232817,-2.6805582,6.50872
2020312N10131,ETAU,WP,2020,2020-11-07 00:00:00+00:00,2020-11-07 00:00:00,11.2,127.812,15.0,1009.0,1008.7813,29.800344,-3.523,-2.604315,4.399846
2020312N10131,ETAU,WP,2020,2020-11-07 03:00:00+00:00,2020-11-07 03:00:00,11.5977,126.972,15.0,1008.0,1007.72815,29.722286,-4.2137218,-1.6250457,4.51717
2020312N10131,ETAU,WP,2020,2020-11-07 06:00:00+00:00,2020-11-07 06:00:00,12.0182,126.091,15.0,1008.0,1005.8316,29.339296,-7.9335504,-3.7791831,8.796147
2020312N10131,ETAU,WP,2020,2020-11-07 18:00:00+00:00,2020-11-07 18:00:00,12.8667,122.667,20.0,1005.0,1005.09924,28.671543,-7.871736,-7.2129893,10.751064
2020312N10131,ETAU,WP,2020,2020-11-07 21:00:00+00:00,2020-11-07 21:00:00,12.78,121.896,20.0,1005.0,1004.48126,28.836796,-4.0898604,-8.199785,9.279619
2020312N10131,ETAU,WP,2020,2020-11-08 03:00:00+00:00,2020-11-08 03:00:00,12.4861,120.377,20.0,1005.0,1006.94244,29.140785,2.4605255,-3.3067338,4.131513
2020312N10131,ETAU,WP,2020,2020-11-08 06:00:00+00:00,2020-11-08 06:00:00,12.4,119.6,20.0,1005.0,1005.13245,29.25236,3.0396063,0.9441034,3.2932649
2020312N10131,ETAU,WP,2020,2020-11-08 09:00:00+00:00,2020-11-08 09:00:00,12.4479,118.701,22.0,1005.0,1005.0413,28.963047,4.6965322,3.480277,5.930773
2020312N10131,ETAU,WP,2020,2020-11-08 12:00:00+00:00,2020-11-08 12:00:00,12.5615,117.646,25.0,1006.0,1005.47955,28.738707,3.2083924,2.3830893,4.274743
2020312N10131,ETAU,WP,2020,2020-11-08 15:00:00+00:00,2020-11-08 15:00:00,12.6638,116.407,27.0,1004.0,1002.9249,28.887442,-5.2285028,-0.24780439,6.044984
2020312N10131,ETAU,WP,2020,2020-11-08 18:00:00+00:00,2020-11-08 18:00:00,12.8,115.213,30.0,1003.0,1001.11896,28.123022,-9.525441,-4.903587,10.899885
2020312N10131,ETAU,WP,2020,2020-11-08 21:00:00+00:00,2020-11-08 21:00:00,12.8705,114.17,32.0,1003.0,1000.6732,27.532923,-9.466527,-9.489406,13.471474
2020312N10131,ETAU,WP,2020,2020-11-09 00:00:00+00:00,2020-11-09 00:00:00,12.85,113.3,35.0,1003.0,1003.5375,27.835875,-6.7643237,-9.543823,11.73091
2020312N10131,ETAU,WP,2020,2020-11-09 03:00:00+00:00,2020-11-09 03:00:00,12.799,112.504,40.0,999.0,1003.5915,27.944147,-5.786084,-12.262012,13.564971
2020312N10131,ETAU,WP,2020,2020-11-09 06:00:00+00:00,2020-11-09 06:00:00,12.675,112.025,45.0,996.0,1000.25006,28.178648,-0.8980035,-10.219596,10.335697
2020312N10131,ETAU,WP,2020,2020-11-09 09:00:00+00:00,2020-11-09 09:00:00,12.5355,111.55,45.0,996.0,999.25995,27.84669,5.6795893,-9.14422,10.932242
2020312N10131,ETAU,WP,2020,2020-11-09 12:00:00+00:00,2020-11-09 12:00:00,12.375,111.2,45.0,997.0,1000.31476,27.5899,-0.5160553,-6.773566,7.584719
2020312N10131,ETAU,WP,2020,2020-11-09 15:00:00+00:00,2020-11-09 15:00:00,12.2862,110.946,45.0,996.0,1001.2693,27.31507,-0.96108,-0.38522407,1.8072095
2020312N10131,ETAU,WP,2020,2020-11-09 18:00:00+00:00,2020-11-09 18:00:00,12.275,110.7,45.0,995.0,999.9366,26.868883,1.5086731,4.793381,5.5540495
2020312N10131,ETAU,WP,2020,2020-11-09 21:00:00+00:00,2020-11-09 21:00:00,12.2955,110.367,42.0,996.0,999.0365,26.244423,-5.8092046,0.35918242,6.594802
2020312N10131,ETAU,WP,2020,2020-11-10 00:00:00+00:00,2020-11-10 00:00:00,12.35,109.975,40.0,998.0,1001.3546,26.54273,-10.30923,2.0824401,10.716111
2020313N08135,VAMCO,WP,2020,2020-11-08 06:00:00+00:00,2020-11-08 06:00:00,8.81429,134.129,15.0,1010.0,1006.7959,29.815264,3.0259483,-2.158926,3.7222726
2020313N08135,VAMCO,WP,2020,2020-11-08 09:00:00+00:00,2020-11-08 09:00:00,9.13686,133.832,15.0,1009.0,1007.2626,29.691109,2.4695868,0.084916204,2.4928312
2020313N08135,VAMCO,WP,2020,2020-11-08 12:00:00+00:00,2020-11-08 12:00:00,9.46364,133.518,15.0,1009.0,1008.8695,29.713144,5.1357436,3.54499,6.2407637
2020313N08135,VAMCO,WP,2020,2020-11-08 15:00:00+00:00,2020-11-08 15:00:00,9.89424,133.051,15.0,1008.0,1007.266,29.752907,5.6570153,3.5802402,6.7191067
2020313N08135,VAMCO,WP,2020,2020-11-08 18:00:00+00:00,2020-11-08 18:00:00,10.4,132.5,15.0,1007.0,1005.1051,29.825054,8.16225,0.5923889,8.536386
2020313N08135,VAMCO,WP,2020,2020-11-08 21:00:00+00:00,2020-11-08 21:00:00,10.885,131.946,17.0,1006.0,1005.32477,29.875353,2.0390227,5.3054757,6.021353
2020313N08135,VAMCO,WP,2020,2020-11-09 00:00:00+00:00,2020-11-09 00:00:00,11.3,131.467,20.0,1005.0,1006.311,30.111364,2.1812904,-1.0195717,2.4813297
2020313N08135,VAMCO,WP,2020,2020-11-09 03:00:00+00:00,2020-11-09 03:00:00,11.5873,131.163,22.0,1004.0,1004.66565,30.194714,5.23586,1.8685004,5.732845
2020313N08135,VAMCO,WP,2020,2020-11-09 06:00:00+00:00,2020-11-09 06:00:00,11.8,130.908,25.0,1004.0,1003.06934,30.23247,3.8185437,7.6026015,8.62954
2020313N08135,VAMCO,WP,2020,2020-11-09 09:00:00+00:00,2020-11-09 09:00:00,11.9747,130.572,25.0,1004.0,1004.0275,30.287142,2.6390913,9.242128,9.698587
2020313N08135,VAMCO,WP,2020,2020-11-09 12:00:00+00:00,2020-11-09 12:00:00,12.14,130.227,25.0,1004.0,1005.22107,30.371964,3.0423,9.580323,10.118713
2020313N08135,VAMCO,WP,2020,2020-11-09 15:00:00+00:00,2020-11-09 15:00:00,12.345,129.888,27.0,1003.0,1004.1319,30.47649,3.4973297,9.528509,10.2697315
2020313N08135,VAMCO,WP,2020,2020-11-09 18:00:00+00:00,2020-11-09 18:00:00,12.625,129.5,30.0,1003.0,1001.7369,30.528961,4.9563293,7.19928,8.873917
2020313N08135,VAMCO,WP,2020,2020-11-09 21:00:00+00:00,2020-11-09 21:00:00,12.9819,129.066,32.0,1002.0,1000.8537,30.510357,4.1149116,0.433328,4.460753
2020313N08135,VAMCO,WP,2020,2020-11-10 00:00:00+00:00,2020-11-10 00:00:00,13.35,128.65,35.0,1002.0,1001.9283,29.73947,0.9326648,-1.1962903,3.4843223
2020313N08135,VAMCO,WP,2020,2020-11-10 03:00:00+00:00,2020-11-10 03:00:00,13.6559,128.375,40.0,999.0,1000.542,29.682531,0.058409985,6.6527114,6.9717875
2020313N08135,VAMCO,WP,2020,2020-11-10 06:00:00+00:00,2020-11-10 06:00:00,13.925,128.025,45.0,997.0,998.12775,29.723356,-1.3924402,9.010865,9.422638
2020313N08135,VAMCO,WP,2020,2020-11-10 09:00:00+00:00,2020-11-10 09:00:00,14.1948,127.367,47.0,997.0,997.5373,29.840477,-5.0674796,2.4661064,6.2952023
2020313N08135,VAMCO,WP,2020,2020-11-10 12:00:00+00:00,2020-11-10 12:00:00,14.4,126.675,50.0,997.0,997.659,29.741188,-4.4992747,-2.776024,6.0207562
2020313N08135,VAMCO,WP,2020,2020-11-10 15:00:00+00:00,2020-11-10 15:00:00,14.5027,126.237,55.0,993.0,996.09717,29.647825,-4.4087057,2.9481096,5.537284
2020313N08135,VAMCO,WP,2020,2020-11-10 18:00:00+00:00,2020-11-10 18:00:00,14.55,125.825,60.0,989.0,994.1006,29.542145,-4.7689757,5.77375,7.740232
2020313N08135,VAMCO,WP,2020,2020-11-10 21:00:00+00:00,2020-11-10 21:00:00,14.6271,125.259,65.0,987.0,993.1964,29.46084,-9.951479,2.061897,10.205452
2020313N08135,VAMCO,WP,2020,2020-11-11 00:00:00+00:00,2020-11-11 00:00:00,14.65,124.65,70.0,985.0,992.9321,29.258024,-8.063544,0.99704164,8.999153
2020313N08135,VAMCO,WP,2020,2020-11-11 03:00:00+00:00,2020-11-11 03:00:00,14.5513,124.05,77.0,979.0,991.29755,29.091574,3.1255484,1.915193,5.7382693
2020313N08135,VAMCO,WP,2020,2020-11-11 06:00:00+00:00,2020-11-11 06:00:00,14.475,123.475,85.0,974.0,987.8294,28.681023,6.2986207,3.136897,7.850871
2020313N08135,VAMCO,WP,2020,2020-11-11 09:00:00+00:00,2020-11-11 09:00:00,14.5196,123.165,92.0,967.0,988.3925,28.604225,9.653189,5.37271,12.262518
2020313N08135,VAMCO,WP,2020,2020-11-11 12:00:00+00:00,2020-11-11 12:00:00,14.725,122.775,100.0,960.0,988.54645,28.507038,1.5019361,10.780487,11.160128
2020313N08135,VAMCO,WP,2020,2020-11-11 15:00:00+00:00,2020-11-11 15:00:00,14.9431,122.126,97.0,960.0,988.1202,28.334534,-1.2773573,8.659885,11.300367
2020313N08135,VAMCO,WP,2020,2020-11-12 00:00:00+00:00,2020-11-12 00:00:00,15.275,119.725,80.0,974.0,993.637,29.104294,-1.8805976,-12.720436,12.963005
2020313N08135,VAMCO,WP,2020,2020-11-12 03:00:00+00:00,2020-11-12 03:00:00,15.2879,119.059,77.0,975.0,992.88074,28.910038,-1.1808037,4.394518,5.2835255
2020313N08135,VAMCO,WP,2020,2020-11-12 06:00:00+00:00,2020-11-12 06:00:00,15.25,118.475,75.0,977.0,991.15625,28.361969,4.0296297,4.502954,6.999924
2020313N08135,VAMCO,WP,2020,2020-11-12 09:00:00+00:00,2020-11-12 09:00:00,15.248,117.887,75.0,978.0,990.0305,28.33175,5.890445,1.0802481,8.129887
2020313N08135,VAMCO,WP,2020,2020-11-12 12:00:00+00:00,2020-11-12 12:00:00,15.225,117.35,75.0,979.0,991.5324,28.025581,-1.5417987,-2.6002533,8.232969
2020313N08135,VAMCO,WP,2020,2020-11-12 15:00:00+00:00,2020-11-12 15:00:00,15.1993,116.839,75.0,978.0,990.7487,27.539522,0.29657128,-5.9391813,7.723342
2020313N08135,VAMCO,WP,2020,2020-11-12 18:00:00+00:00,2020-11-12 18:00:00,15.225,116.375,75.0,978.0,989.8956,27.228033,2.0218568,-4.622119,5.476308
2020313N08135,VAMCO,WP,2020,2020-11-12 21:00:00+00:00,2020-11-12 21:00:00,15.2855,115.929,75.0,977.0,988.62256,27.182426,-0.08445814,-1.8047879,3.8387082
2020313N08135,VAMCO,WP,2020,2020-11-13 00:00:00+00:00,2020-11-13 00:00:00,15.4,115.475,75.0,977.0,990.3107,27.283472,-2.1165655,0.5748291,5.51485
2020313N08135,VAMCO,WP,2020,2020-11-13 03:00:00+00:00,2020-11-13 03:00:00,15.4325,114.927,77.0,976.0,988.9747,27.11101,-3.7488885,-0.9152768,6.9917207
2020313N08135,VAMCO,WP,2020,2020-11-13 06:00:00+00:00,2020-11-13 06:00:00,15.475,114.35,80.0,975.0,986.9093,26.851618,-2.439182,-5.2660522,7.2577744
